ticket_customer_id,email,name,created_at,postal_code,country,marketing_consent
71004913,lea.johansen.290@example.net,Lea Johansen,2021-05-29T19:00:00Z,8698,NO,True
71004930,,Amalie Kristiansen,2022-09-02T19:00:00Z,8735,NO,True
71004947,lea.kristiansen.292@example.com,Lea Kristiansen,2024-01-16T19:00:00Z,8772,,False
71004964,frida.dahl.293@example.net,Frida Dahl,2022-07-14T19:00:00Z,8809,NO,True
71004981,julie.larsen.294@example.org,Julie Larsen,2020-04-24T19:00:00Z,8846,NO,True
71004998,sofie.vik.295@example.com,Sofie Vik,2023-03-19T19:00:00Z,8883,NO,False
71005015,emil.berg.296@example.net,Emil Berg,2021-09-25T19:00:00Z,8920,NO,True
71005032,pernille.haugen.297@example.org,Pernille Haugen,2022-10-12T19:00:00Z,8957,NO,True
71005049,nora.gran.298@example.com,Nora Gran,2021-11-21T19:00:00Z,8994,NO,False
71005066,magnus.olsen.299@example.net,Magnus Olsen,2021-09-23T19:00:00Z,9031,NO,True
71005083,nora.strand.300@example.org,Nora Strand,2022-08-26T19:00:00Z,9068,NO,True
71005100,sigrid.strand.301@example.com,Sigrid Strand,2019-08-03T19:00:00Z,9105,NO,False
71005117,sofie.hagen.302@example.net,Sofie Hagen,2021-10-24T19:00:00Z,9142,NO,True
71005134,ida.knutsen.303@example.org,Ida Knutsen,2022-03-23T19:00:00Z,9179,NO,True
71005151,lea.moen.304@example.com,Lea Moen,2021-05-25T19:00:00Z,9216,NO,False
71005168,amalie.lund.305@example.net,Amalie Lund,2023-06-07T19:00:00Z,9253,NO,True
71005185,sofie.lund.306@example.org,Sofie Lund,2024-02-03T19:00:00Z,9290,NO,True
71005202,julie.lund.307@example.com,Julie Lund,2019-09-28T19:00:00Z,9327,NO,False
71005219,emil.johansen.308@example.net,Emil Johansen,2018-11-23T19:00:00Z,9364,NO,True
71005236,kristian.nilsen.309@example.org,Kristian Nilsen,2023-11-21T19:00:00Z,9401,NO,True
71005253,nora.pedersen.310@example.com,Nora Pedersen,2022-09-29T19:00:00Z,9438,NO,False
71005270,oda.berg.311@example.net,Oda Berg,2023-02-04T19:00:00Z,,NO,True
71005287,nora.johansen.312@example.org,Nora Johansen,2022-07-08T19:00:00Z,9512,NO,True
71005304,pernille.larsen.313@example.com,Pernille Larsen,2019-07-18T19:00:00Z,9549,NO,False
71005321,magnus.dahl.314@example.net,Magnus Dahl,2020-11-03T19:00:00Z,9586,NO,True
71005338,emil.eide.315@example.org,Emil Eide,2022-10-09T19:00:00Z,9623,NO,True
71005355,ada.eide.316@example.com,Ada Eide,2020-09-20T19:00:00Z,9660,NO,False
71005372,ida.strand.317@example.net,Ida Strand,2023-07-16T19:00:00Z,9697,NO,True
71005389,ada.strand.318@example.org,Ada Strand,2018-10-24T19:00:00Z,9734,NO,True
71005406,henrik.vik.319@example.com,Henrik Vik,2020-07-10T19:00:00Z,9771,NO,False
71005423,maja.strand.320@example.net,Maja Strand,2021-12-26T19:00:00Z,9808,NO,True
71005440,emma.kristiansen.321@example.org,Emma Kristiansen,2023-05-22T19:00:00Z,9845,NO,True
71005457,oda.johansen.322@example.com,Oda Johansen,2019-06-22T19:00:00Z,9882,NO,False
71005474,aksel.nordli.323@example.net,Aksel Nordli,2021-06-23T19:00:00Z,9919,NO,True
71005491,oda.solberg.324@example.org,Oda Solberg,2023-04-28T19:00:00Z,9956,NO,True
71005508,aksel.lund.325@example.com,Aksel Lund,2022-06-04T19:00:00Z,9993,NO,False
71005525,ingrid.haugen.326@example.net,Ingrid Haugen,2020-11-11T19:00:00Z,8031,NO,True
71005542,marius.solberg.327@example.org,Marius Solberg,2019-11-17T19:00:00Z,8068,NO,True
71005559,ola.vik.328@example.com,Ola Vik,2020-08-19T19:00:00Z,8105,NO,False
71005576,pernille.knutsen.329@example.net,Pernille Knutsen,2020-07-31T19:00:00Z,8142,NO,True
71005593,pernille.knutsen.329@example.net,Emma Pedersen,2019-05-17T19:00:00Z,8179,NO,True
71005610,julie.kristiansen.331@example.com,Julie Kristiansen,2022-07-21T19:00:00Z,8216,NO,False
71005627,nora.holm.332@example.net,Nora Holm,2021-01-07T19:00:00Z,8253,NO,True
71005644,erik.fjell.333@example.org,Erik Fjell,2019-02-24T19:00:00Z,8290,NO,True
71005661,ida.moen.334@example.com,Ida Moen,2019-08-30T19:00:00Z,8327,NO,False
71005678,sigrid.olsen.335@example.net,Sigrid Olsen,2023-05-27T19:00:00Z,8364,NO,True
71005695,kristian.solberg.336@example.org,Kristian Solberg,2023-12-15T19:00:00Z,8401,NO,True
71005712,erik.holm.337@example.com,Erik Holm,2023-08-29T19:00:00Z,8438,NO,False
71005729,ida.berg.338@example.net,Ida Berg,2020-09-07T19:00:00Z,8475,NO,True
71005746,sara.fjell.339@example.org,Sara Fjell,2021-01-11T19:00:00Z,8512,NO,True
71005763,marius.hagen.340@example.com,Marius Hagen,2019-12-26T19:00:00Z,8549,NO,False
71005780,ada.nilsen.341@example.net,Ada Nilsen,2021-06-07T19:00:00Z,8586,NO,True
71005797,elias.strand.342@example.org,Elias Strand,2022-11-10T19:00:00Z,,NO,True
71005814,anders.fjell.343@example.com,Anders Fjell,2021-08-06T19:00:00Z,8660,NO,False
71005831,ingrid.nilsen.344@example.net,Ingrid Nilsen,2020-07-07T19:00:00Z,8697,NO,True
71005848,lina.vik.345@example.org,Lina Vik,2023-03-31T19:00:00Z,8734,NO,True
71005865,erik.solberg.346@example.com,Erik Solberg,2022-10-14T19:00:00Z,8771,NO,False
71005882,ida.lund.347@example.net,Ida Lund,2023-03-04T19:00:00Z,8808,NO,True
71005899,pernille.pedersen.348@example.org,Pernille Pedersen,2021-04-16T19:00:00Z,8845,NO,True
71005916,jakob.johansen.349@example.com,Jakob Johansen,2019-07-17T19:00:00Z,8882,NO,False
71005933,isak.berg.350@example.net,Isak Berg,2022-01-20T19:00:00Z,8919,NO,True
71005950,emma.moen.351@example.org,Emma Moen,2021-01-30T19:00:00Z,8956,NO,True
71005967,henrik.johansen.352@example.com,Henrik Johansen,2020-03-21T19:00:00Z,8993,NO,False
71005984,hanna.strand.353@example.net,Hanna Strand,2023-04-30T19:00:00Z,9030,NO,True
71006001,frida.knutsen.354@example.org,Frida Knutsen,2022-09-08T19:00:00Z,9067,NO,True
71006018,sigrid.solberg.355@example.com,Sigrid Solberg,2021-05-08T19:00:00Z,9104,NO,False
71006035,oda.hagen.356@example.net,Oda Hagen,2018-09-27T19:00:00Z,9141,NO,True
71006052,ada.gran.357@example.org,,2023-07-21T19:00:00Z,9178,NO,True
71006069,astrid.eide.358@example.com,Astrid Eide,2021-02-14T19:00:00Z,9215,NO,False
71006086,nora.larsen.359@example.net,Nora Larsen,2019-09-06T19:00:00Z,9252,NO,True
71006103,kari.berg.360@example.org,Kari Berg,2019-12-03T19:00:00Z,9289,NO,True
71006120,hanna.olsen.361@example.com,Hanna Olsen,2022-07-19T19:00:00Z,9326,NO,False
71006137,oda.holm.362@example.net,Oda Holm,2020-09-07T19:00:00Z,9363,NO,True
71006154,emma.lund.363@example.org,Emma Lund,2020-06-03T19:00:00Z,9400,NO,True
71006171,emil.berg.364@example.com,Emil Berg,2023-01-05T19:00:00Z,9437,NO,False
71006188,anders.johansen.365@example.net,Anders Johansen,2021-08-21T19:00:00Z,9474,NO,True
71006205,emil.solberg.366@example.org,Emil Solberg,2021-08-01T19:00:00Z,9511,NO,True
71006222,kristian.nordli.367@example.com,Kristian Nordli,2023-03-04T19:00:00Z,9548,NO,False
71006239,kari.holm.368@example.net,Kari Holm,2022-08-04T19:00:00Z,9585,NO,True
71006256,jakob.sund.369@example.org,Jakob Sund,2020-07-13T19:00:00Z,9622,NO,True
71006273,lina.haugen.370@example.com,Lina Haugen,2019-09-01T19:00:00Z,9659,NO,False
71006290,magnus.berg.371@example.net,Magnus Berg,2022-08-03T19:00:00Z,9696,NO,True
71006307,oda.dahl.372@example.org,Oda Dahl,2023-11-15T19:00:00Z,9733,NO,True
71006324,kristian.eide.373@example.com,Kristian Eide,2023-02-06T19:00:00Z,,NO,False
71006341,henrik.larsen.374@example.net,Henrik Larsen,2019-11-02T19:00:00Z,9807,NO,True
71006358,astrid.strand.375@example.org,Astrid Strand,2019-07-24T19:00:00Z,9844,NO,True
71006375,anders.nordli.376@example.com,Anders Nordli,2019-05-20T19:00:00Z,9881,NO,False
71006392,anders.nordli.376@example.com,Anders Sund,2019-03-19T19:00:00Z,9918,NO,True
71006409,maja.kristiansen.378@example.org,Maja Kristiansen,2021-12-24T19:00:00Z,9955,NO,True
71006426,lea.vik.379@example.com,Lea Vik,2021-05-09T19:00:00Z,9992,NO,False
71006443,ingrid.larsen.380@example.net,Ingrid Larsen,2020-08-19T19:00:00Z,8030,NO,True
71006460,hanna.larsen.381@example.org,Hanna Larsen,2022-11-28T19:00:00Z,8067,NO,True
71006477,isak.olsen.382@example.com,Isak Olsen,2021-05-31T19:00:00Z,8104,NO,False
71006494,kari.hagen.383@example.net,Kari Hagen,2022-04-29T19:00:00Z,8141,NO,True
71006511,emma.nilsen.384@example.org,Emma Nilsen,2023-03-23T19:00:00Z,8178,NO,True
71006528,jakob.solberg.385@example.com,Jakob Solberg,2022-11-25T19:00:00Z,8215,NO,False
71006545,kari.nordli.386@example.net,Kari Nordli,2021-08-06T19:00:00Z,8252,NO,True
71006562,ida.larsen.387@example.org,Ida Larsen,2022-04-13T19:00:00Z,8289,NO,True
71006579,ingrid.lund.388@example.com,Ingrid Lund,2018-11-02T19:00:00Z,8326,NO,False
71006596,marius.haugen.389@example.net,Marius Haugen,2021-06-05T19:00:00Z,8363,,True
71006613,oda.pedersen.390@example.org,Oda Pedersen,2023-04-02T19:00:00Z,8400,NO,True
71006630,jakob.kristiansen.391@example.com,Jakob Kristiansen,2021-06-04T19:00:00Z,8437,NO,False
71006647,pernille.dahl.392@example.net,Pernille Dahl,2021-02-05T19:00:00Z,8474,NO,True
71006664,erik.olsen.393@example.org,Erik Olsen,2019-01-27T19:00:00Z,8511,NO,True
71006681,magnus.knutsen.394@example.com,Magnus Knutsen,2023-08-30T19:00:00Z,8548,NO,False
71006698,elias.nordli.395@example.net,Elias Nordli,2020-03-07T19:00:00Z,8585,NO,True
71006715,pernille.nilsen.396@example.org,Pernille Nilsen,2021-03-13T19:00:00Z,8622,NO,True
71006732,frida.nordli.397@example.com,Frida Nordli,2019-02-14T19:00:00Z,8659,NO,False
71006749,henrik.fjell.398@example.net,Henrik Fjell,2018-11-23T19:00:00Z,8696,NO,True
71006766,ingrid.johansen.399@example.org,Ingrid Johansen,2018-11-27T19:00:00Z,8733,NO,True
71006783,henrik.moen.400@example.com,Henrik Moen,2023-09-28T19:00:00Z,8770,NO,False
71006800,erik.larsen.401@example.net,Erik Larsen,2022-08-07T19:00:00Z,8807,NO,True
71006817,sara.holm.402@example.org,Sara Holm,2023-02-05T19:00:00Z,8844,NO,True
71006834,jakob.vik.403@example.com,Jakob Vik,2023-10-09T19:00:00Z,8881,NO,False
71006851,jakob.berg.404@example.net,Jakob Berg,2021-01-31T19:00:00Z,,NO,True
71006868,ida.berg.405@example.org,Ida Berg,2019-04-11T19:00:00Z,8955,NO,True
71006885,lea.fjell.406@example.com,Lea Fjell,2019-06-10T19:00:00Z,8992,NO,False
71006902,henrik.gran.407@example.net,Henrik Gran,2022-07-03T19:00:00Z,9029,NO,True
71006919,sara.kristiansen.408@example.org,Sara Kristiansen,2023-02-22T19:00:00Z,9066,NO,True
71006936,aksel.holm.409@example.com,Aksel Holm,2019-09-15T19:00:00Z,9103,NO,False
71006953,ada.holm.410@example.net,Ada Holm,2022-09-27T19:00:00Z,9140,NO,True
71006970,sigrid.kristiansen.411@example.org,Sigrid Kristiansen,2022-04-18T19:00:00Z,9177,NO,True
71006987,elias.nordli.412@example.com,Elias Nordli,2023-03-24T19:00:00Z,9214,NO,False
71007004,emil.hagen.413@example.net,Emil Hagen,2020-08-02T19:00:00Z,9251,NO,True
71007021,magnus.moen.414@example.org,Magnus Moen,2019-05-20T19:00:00Z,9288,NO,True
71007038,lea.solberg.415@example.com,Lea Solberg,2022-12-12T19:00:00Z,9325,NO,False
71007055,emma.larsen.416@example.net,Emma Larsen,2021-09-10T19:00:00Z,9362,NO,True
71007072,thea.nordli.417@example.org,Thea Nordli,2021-01-08T19:00:00Z,9399,NO,True
71007089,kristian.solberg.418@example.com,Kristian Solberg,2019-05-27T19:00:00Z,9436,NO,False
71007106,ola.vik.419@example.net,Ola Vik,2021-09-24T19:00:00Z,9473,NO,True
71007123,marius.johansen.420@example.org,Marius Johansen,2022-08-06T19:00:00Z,9510,NO,True
71007140,emma.dahl.421@example.com,Emma Dahl,2022-03-26T19:00:00Z,9547,NO,False
71007157,amalie.fjell.422@example.net,Amalie Fjell,2023-03-02T19:00:00Z,9584,NO,True
71007174,thea.sund.423@example.org,Thea Sund,2021-02-26T19:00:00Z,9621,NO,True
71007191,thea.sund.423@example.org,Emil Dahl,2020-09-09T19:00:00Z,9658,NO,False
71007208,nora.strand.425@example.net,Nora Strand,2021-05-04T19:00:00Z,9695,NO,True
